sale_id,date,client_id,city,zip_code,product_id,meters,total_amount,status
IN96794,2019-08-19,CL00665,Королёв,189463,P0098,0.5,187.5,Завершен
IN99534,2019-08-19,CL00052,Красногорск,183507,P0026,1.5,412.5,Завершен
IN37195,2019-08-19,CL00995,Мытищи,176756,P0077,1.0,375.0,Завершен
IN93841,2019-08-19,CL00433,Подольск,195355,P0006,1.5,412.5,Завершен
IN52947,2019-08-19,CL01187,Королёв,102798,P0090,2.0,750.0,Завершен
IN53402,2019-08-20,CL01017,Королёв,147020,P0095,2.5,937.5,Завершен
IN49408,2019-08-20,CL00982,Москва,142065,P0008,5.0,1375.0,Завершен
IN53311,2019-08-20,CL00217,Люберцы,186275,P0024,0.5,137.5,Завершен
IN99455,2019-08-20,CL00861,Люберцы,116769,P0057,0.5,187.5,Завершен
IN52431,2019-08-20,CL00039,Химки,117154,P0101,5.0,1875.0,Завершен
IN74291,2019-08-20,CL00524,Реутов,141777,P0025,5.0,1375.0,Завершен
IN59334,2019-08-20,CL01005,Химки,184663,P0027,2.0,550.0,Завершен
IN77392,2019-08-20,CL01060,Реутов,162539,P0069,5.0,1875.0,Завершен
IN63906,2019-08-20,CL00056,Реутов,140404,P0118,5.0,1875.0,Отказ
IN77803,2019-08-20,CL00107,Подольск,116728,P0098,5.0,1875.0,Завершен
IN42046,2019-08-20,CL00846,Москва,117342,P0040,3.0,825.0,Завершен
IN83306,2019-08-20,CL00639,Реутов,154477,P0062,5.0,1875.0,Завершен
IN99129,2019-08-21,CL00884,Реутов,117536,P0096,1.0,375.0,Завершен
IN88005,2019-08-21,CL00466,Люберцы,180698,P0048,1.5,412.5,Завершен
IN88348,2019-08-21,CL01120,Подольск,196802,P0023,1.5,412.5,Завершен
IN42060,2019-08-21,CL00038,Люберцы,193872,P0102,2.0,750.0,Завершен
IN66099,2019-08-22,CL00175,Реутов,137777,P0040,2.0,550.0,Завершен
IN27813,2019-08-22,CL00621,Подольск,156640,P0095,1.0,375.0,Завершен
IN61434,2019-08-22,CL00390,Королёв,173619,P0060,2.0,750.0,Завершен
IN15392,2019-08-22,CL00788,Мытищи,114160,P0101,2.0,750.0,Завершен
IN43259,2019-08-23,CL01012,Красногорск,143036,P0080,2.0,750.0,Завершен
IN41460,2019-08-23,CL00377,Красногорск,142981,P0116,5.0,1875.0,Завершен
IN65036,2019-08-23,CL01002,Красногорск,101461,P0014,2.0,550.0,Завершен
IN13279,2019-08-23,CL00984,Москва,149146,P0040,2.5,687.5,Завершен
IN71759,2019-08-24,CL00714,Реутов,123456,P0008,0.5,137.5,Отказ
IN37257,2019-08-24,CL00572,Мытищи,180460,P0008,5.0,1375.0,Завершен
IN17626,2019-08-24,CL00760,Королёв,163527,P0008,0.5,137.5,Завершен
IN16096,2019-08-24,CL00669,Подольск,139566,P0058,5.0,1875.0,Отказ
IN14390,2019-08-24,CL00958,Мытищи,119048,P0012,2.5,687.5,Завершен
IN84792,2019-08-25,CL00851,Люберцы,114169,P0064,1.5,562.5,Завершен
IN17855,2019-08-25,CL00950,Люберцы,144939,P0061,3.0,1125.0,Отказ
IN50326,2019-08-25,CL00389,Химки,103396,P0033,3.0,825.0,Завершен
IN97251,2019-08-25,CL00392,Химки,137431,P0038,2.5,687.5,Завершен
IN20196,2019-08-25,CL00218,Люберцы,189889,P0024,1.5,412.5,Завершен
IN88361,2019-08-25,CL00109,Мытищи,117786,P0005,0.5,137.5,Завершен
IN94922,2019-08-26,CL00665,Королёв,189463,P0059,2.5,937.5,Завершен
IN97677,2019-08-26,CL00316,Красногорск,165715,P0091,2.0,750.0,Завершен
IN70497,2019-08-26,CL00151,Мытищи,109710,P0026,0.5,137.5,Завершен
IN62415,2019-08-26,CL00786,Мытищи,187821,P0114,3.0,1125.0,Завершен
IN60252,2019-08-26,CL00441,Королёв,119521,P0052,3.0,1125.0,Завершен
IN75061,2019-08-27,CL00778,Подольск,157261,P0116,2.5,937.5,Завершен
IN12273,2019-08-27,CL00825,Королёв,162003,P0107,2.0,750.0,Завершен
IN73069,2019-08-27,CL00820,Мытищи,152082,P0059,1.5,562.5,Завершен
IN80127,2019-08-27,CL00535,Королёв,191177,P0047,3.0,825.0,Завершен
IN30390,2019-08-27,CL00235,Москва,139893,P0044,2.0,550.0,Завершен
IN26803,2019-08-28,CL00146,Подольск,107146,P0073,1.5,562.5,Завершен
IN89391,2019-08-28,CL01070,Реутов,186413,P0076,0.5,187.5,Завершен
IN12187,2019-08-28,CL00429,Москва,151543,P0119,1.5,562.5,Завершен
IN31821,2019-08-28,CL00526,Королёв,129536,P0077,3.0,1125.0,Завершен
IN77386,2019-08-29,CL00418,Люберцы,190257,P0109,0.5,187.5,Завершен
IN64841,2019-08-29,CL00474,Подольск,104763,P0045,1.5,412.5,Завершен
IN20293,2019-08-29,CL00241,Красногорск,189873,P0094,5.0,1875.0,Завершен
IN91526,2019-08-29,CL00122,Мытищи,139529,P0031,1.5,412.5,Завершен
IN57799,2019-08-29,CL00312,Королёв,148331,P0108,2.5,937.5,Завершен
IN25588,2019-08-29,CL00106,Москва,187670,P0025,3.0,825.0,Завершен
IN52974,2019-08-29,CL00285,Королёв,154287,P0013,2.0,550.0,Завершен
IN91248,2019-08-29,CL01098,Красногорск,175197,P0031,1.5,412.5,Завершен
IN78487,2019-08-29,CL00385,Красногорск,174349,P0100,0.5,187.5,Завершен
IN84965,2019-08-30,CL00428,Королёв,140441,P0114,1.5,562.5,Завершен
IN15380,2019-08-30,CL00415,Химки,154602,P0034,0.5,137.5,Завершен
IN35700,2019-08-30,CL00830,Люберцы,191250,P0008,3.0,825.0,Отказ
IN43842,2019-08-30,CL00970,Реутов,136583,P0053,2.5,937.5,Отказ
IN43962,2019-08-30,CL00924,Москва,120568,P0093,5.0,1875.0,Завершен
IN32681,2019-08-30,CL00412,Подольск,194454,P0092,1.0,375.0,Завершен
IN23473,2019-08-30,CL00413,Москва,103718,P0060,1.5,562.5,Завершен
IN35774,2019-08-31,CL00397,Красногорск,115907,P0075,3.0,1125.0,Завершен
IN94032,2019-08-31,CL00099,Подольск,150205,P0010,1.0,275.0,Отказ
IN50032,2019-09-01,CL00891,Москва,154627,P0094,1.0,375.0,Завершен
IN49790,2019-09-01,CL00949,Реутов,179822,P0016,1.5,412.5,Завершен
IN34086,2019-09-01,CL00371,Люберцы,106265,P0067,0.5,187.5,Завершен
IN28528,2019-09-01,CL00628,Реутов,176939,P0010,2.5,687.5,Завершен
IN88374,2019-09-01,CL00112,Люберцы,155255,P0002,2.0,550.0,Завершен
IN17218,2019-09-01,CL00983,Мытищи,170809,P0016,1.5,412.5,Завершен
IN26507,2019-09-02,CL00988,Реутов,126945,P0058,5.0,1875.0,Завершен
IN92944,2019-09-02,CL00312,Королёв,148331,P0076,1.0,375.0,Завершен
IN93628,2019-09-02,CL00589,Люберцы,194489,P0007,5.0,1375.0,Завершен
IN59942,2019-09-02,CL00593,Люберцы,191133,P0072,2.0,750.0,Завершен
IN59998,2019-09-02,CL00825,Королёв,162003,P0117,5.0,1875.0,Завершен
IN35369,2019-09-02,CL00447,Москва,134803,P0112,1.0,375.0,Отказ
IN45039,2019-09-03,CL00251,Подольск,131186,P0021,3.0,825.0,Завершен
IN74663,2019-09-03,CL01017,Королёв,147020,P0021,2.5,687.5,Завершен
IN35083,2019-09-03,CL00392,Химки,137431,P0120,3.0,1125.0,Завершен
IN26003,2019-09-03,CL00386,Подольск,148623,P0097,2.5,937.5,Завершен
IN21583,2019-09-03,CL01198,Мытищи,186362,P0083,1.0,375.0,Завершен
IN15858,2019-09-03,CL00342,Мытищи,167621,P0119,1.5,562.5,Завершен
IN77072,2019-09-03,CL00083,Мытищи,187012,P0062,1.5,562.5,Завершен
IN29322,2019-09-03,CL00582,Мытищи,146388,P0074,5.0,1875.0,Завершен
IN62354,2019-09-03,CL01085,Мытищи,195176,P0040,3.0,825.0,Завершен
IN53152,2019-09-04,CL00483,Реутов,111368,P0052,0.5,187.5,Завершен
IN66546,2019-09-04,CL00734,Реутов,196384,P0025,3.0,825.0,Завершен
IN77478,2019-09-04,CL00566,Москва,141220,P0025,5.0,1375.0,Завершен
IN76670,2019-09-04,CL00575,Реутов,176791,P0100,2.5,937.5,Завершен
IN59927,2019-09-04,CL00522,Реутов,107989,P0045,2.5,687.5,Завершен
IN90392,2019-09-04,CL01117,Реутов,123578,P0103,1.5,562.5,Завершен
IN19708,2019-09-04,CL00757,Королёв,136670,P0008,2.5,687.5,Завершен
IN16876,2019-09-04,CL00829,Москва,139722,P0035,1.0,275.0,Завершен
IN50375,2019-09-05,CL00472,Люберцы,111725,P0028,3.0,825.0,Завершен
IN25995,2019-09-05,CL00525,Реутов,149343,P0055,0.5,187.5,Завершен
IN83840,2019-09-05,CL00348,Мытищи,103694,P0070,1.5,562.5,Завершен
IN57407,2019-09-05,CL00279,Реутов,197120,P0026,3.0,825.0,Отказ
IN26796,2019-09-05,CL00976,Подольск,166209,P0020,1.0,275.0,Завершен
IN56977,2019-09-05,CL01113,Люберцы,134452,P0114,2.5,937.5,Завершен
IN63587,2019-09-05,CL00299,Реутов,168676,P0088,0.5,187.5,Завершен
IN17378,2019-09-05,CL00787,Королёв,127483,P0063,2.0,750.0,Завершен
IN38975,2019-09-05,CL00552,Королёв,169758,P0052,5.0,1875.0,Завершен
IN61621,2019-09-05,CL00260,Подольск,182978,P0067,1.0,375.0,Завершен
IN82953,2019-09-05,CL01031,Химки,127102,P0096,2.0,750.0,Отказ
IN77773,2019-09-05,CL01199,Москва,117009,P0109,1.5,562.5,Завершен
IN79300,2019-09-05,CL00806,Люберцы,171319,P0061,2.0,750.0,Завершен
IN53480,2019-09-05,CL01174,Москва,196380,P0009,3.0,825.0,Завершен
IN46795,2019-09-06,CL00047,Мытищи,197310,P0100,2.0,750.0,Завершен
IN85345,2019-09-06,CL00468,Химки,154172,P0097,2.5,937.5,Завершен
IN56608,2019-09-07,CL00214,Реутов,159878,P0111,1.5,562.5,Завершен
IN56948,2019-09-07,CL00395,Красногорск,193000,P0080,5.0,1875.0,Завершен
IN50721,2019-09-07,CL00570,Реутов,118343,P0085,5.0,1875.0,Завершен
IN67750,2019-09-07,CL00486,Реутов,198796,P0024,0.5,137.5,Завершен
IN41140,2019-09-07,CL00442,Красногорск,141750,P0043,2.5,687.5,Завершен
IN16530,2019-09-07,CL01094,Реутов,128885,P0101,3.0,1125.0,Отказ
IN56001,2019-09-07,CL01003,Мытищи,175067,P0005,2.5,687.5,Завершен
IN36736,2019-09-08,CL00360,Мытищи,171313,P0119,0.5,187.5,Завершен
IN82554,2019-09-08,CL00796,Королёв,156534,P0034,1.0,275.0,Завершен
IN53731,2019-09-08,CL00772,Королёв,180495,P0076,0.5,187.5,Отказ
IN41720,2019-09-08,CL00045,Москва,172692,P0114,5.0,1875.0,Завершен
IN79072,2019-09-08,CL00115,Москва,126130,P0032,1.5,412.5,Завершен
IN73697,2019-09-08,CL00112,Люберцы,155255,P0057,2.0,750.0,Завершен
IN52768,2019-09-08,CL01167,Химки,140838,P0072,0.5,187.5,Завершен
IN12067,2019-09-08,CL01103,Мытищи,186956,P0096,1.5,562.5,Завершен
IN30216,2019-09-08,CL00538,Люберцы,167215,P0086,1.5,562.5,Завершен
IN95066,2019-09-09,CL01199,Москва,117009,P0011,1.5,412.5,Завершен
IN83017,2019-09-09,CL00142,Красногорск,170236,P0073,5.0,1875.0,Завершен
IN98287,2019-09-09,CL00044,Красногорск,157433,P0049,1.0,275.0,Завершен
IN51946,2019-09-09,CL00257,Королёв,155872,P0111,2.0,750.0,Завершен
IN30803,2019-09-09,CL00738,Красногорск,170244,P0113,2.5,937.5,Завершен
IN22579,2019-09-10,CL00570,Реутов,118343,P0085,3.0,1125.0,Завершен
IN31654,2019-09-10,CL00312,Королёв,148331,P0007,5.0,1375.0,Завершен
IN23147,2019-09-10,CL00841,Королёв,123276,P0063,1.5,562.5,Завершен
IN91253,2019-09-10,CL00455,Красногорск,160249,P0051,2.0,750.0,Завершен
IN98206,2019-09-10,CL00700,Подольск,151213,P0007,2.5,687.5,Завершен
IN94422,2019-09-10,CL00484,Мытищи,118430,P0100,5.0,1875.0,Завершен
IN72373,2019-09-10,CL00158,Подольск,172350,P0065,1.5,562.5,Завершен
IN66934,2019-09-10,CL00790,Подольск,164629,P0051,1.5,562.5,Завершен
IN51843,2019-09-10,CL01156,Реутов,121400,P0016,1.5,412.5,Завершен
IN93083,2019-09-11,CL00879,Москва,182141,P0010,1.5,412.5,Завершен
IN61577,2019-09-11,CL00615,Мытищи,191326,P0043,2.0,550.0,Завершен
IN95026,2019-09-11,CL01026,Реутов,101388,P0074,2.5,937.5,Завершен
IN91208,2019-09-11,CL01084,Химки,196590,P0064,1.5,562.5,Завершен
IN41167,2019-09-11,CL00072,Мытищи,175574,P0016,3.0,825.0,Завершен
IN58066,2019-09-11,CL00559,Химки,110566,P0106,5.0,1875.0,Завершен
IN12313,2019-09-11,CL00649,Красногорск,179988,P0108,1.5,562.5,Завершен
IN86293,2019-09-11,CL01035,Реутов,147880,P0050,5.0,1375.0,Завершен
IN55090,2019-09-11,CL00989,Мытищи,120152,P0111,5.0,1875.0,Завершен
IN49506,2019-09-11,CL00224,Реутов,117322,P0014,2.0,550.0,Завершен
IN75743,2019-09-11,CL00267,Красногорск,190023,P0018,5.0,1375.0,Завершен
IN93634,2019-09-12,CL00114,Красногорск,108993,P0018,3.0,825.0,Завершен
IN49398,2019-09-12,CL00238,Подольск,185841,P0055,1.5,562.5,Завершен
IN42980,2019-09-12,CL00845,Химки,153674,P0098,0.5,187.5,Завершен
IN94699,2019-09-13,CL00706,Подольск,198274,P0068,2.0,750.0,Завершен
IN74078,2019-09-13,CL00191,Королёв,158529,P0031,1.5,412.5,Завершен
IN88300,2019-09-13,CL00984,Москва,149146,P0108,2.5,937.5,Завершен
IN50973,2019-09-13,CL00578,Подольск,141507,P0019,1.0,275.0,Завершен
IN62149,2019-09-13,CL00833,Химки,153368,P0060,1.5,562.5,Завершен
IN57862,2019-09-13,CL00795,Мытищи,112203,P0098,3.0,1125.0,Завершен
IN40978,2019-09-13,CL00022,Мытищи,124931,P0078,2.5,937.5,Завершен
IN86726,2019-09-13,CL01199,Москва,117009,P0061,3.0,1125.0,Завершен
IN98716,2019-09-13,CL00743,Москва,134100,P0056,2.0,750.0,Завершен
IN35944,2019-09-13,CL00614,Химки,145652,P0029,1.0,275.0,Завершен
IN41477,2019-09-13,CL00158,Подольск,172350,P0012,5.0,1375.0,Завершен
IN56667,2019-09-13,CL00114,Красногорск,108993,P0104,1.5,562.5,Завершен
IN84419,2019-09-14,CL00858,Химки,193502,P0084,1.0,375.0,Завершен
IN18199,2019-09-14,CL00133,Люберцы,191905,P0040,2.0,550.0,Завершен
IN12929,2019-09-14,CL00986,Красногорск,112577,P0022,3.0,825.0,Завершен
IN97498,2019-09-14,CL01009,Мытищи,125875,P0054,1.0,375.0,Завершен
IN69805,2019-09-14,CL00964,Москва,150797,P0111,0.5,187.5,Завершен
IN57737,2019-09-14,CL01091,Королёв,173815,P0025,3.0,825.0,Завершен
IN57809,2019-09-14,CL00592,Красногорск,156441,P0050,5.0,1375.0,Завершен
IN61096,2019-09-14,CL00856,Москва,138745,P0099,2.5,937.5,Завершен
IN32820,2019-09-14,CL00229,Мытищи,101824,P0026,5.0,1375.0,Отказ
IN58798,2019-09-15,CL00208,Реутов,123600,P0079,3.0,1125.0,Завершен
IN59123,2019-09-15,CL00579,Мытищи,140405,P0058,3.0,1125.0,Завершен
IN46721,2019-09-15,CL00559,Химки,110566,P0073,3.0,1125.0,Завершен
IN24336,2019-09-15,CL00058,Мытищи,173385,P0030,1.5,412.5,Завершен
IN79772,2019-09-15,CL01055,Москва,169655,P0115,2.5,937.5,Отказ
IN54906,2019-09-15,CL00244,Химки,178269,P0117,3.0,1125.0,Завершен
IN69001,2019-09-15,CL00190,Люберцы,137072,P0109,0.5,187.5,Завершен
IN12397,2019-09-15,CL01004,Мытищи,198080,P0079,1.0,375.0,Завершен
IN17594,2019-09-15,CL00774,Москва,176888,P0028,3.0,825.0,Завершен
IN94943,2019-09-15,CL00325,Красногорск,185990,P0073,1.0,375.0,Завершен
IN81002,2019-09-16,CL00975,Мытищи,141662,P0078,1.0,375.0,Завершен
IN11496,2019-09-16,CL00830,Люберцы,191250,P0086,1.0,375.0,Завершен
IN73135,2019-09-16,CL01056,Мытищи,117082,P0047,1.0,275.0,Отказ
IN48152,2019-09-16,CL00755,Люберцы,119481,P0119,5.0,1875.0,Завершен
IN16056,2019-09-16,CL00153,Мытищи,115525,P0033,2.0,550.0,Завершен
IN65284,2019-09-16,CL00266,Мытищи,140963,P0086,3.0,1125.0,Завершен
IN67080,2019-09-16,CL00426,Химки,120932,P0085,3.0,1125.0,Завершен
IN40237,2019-09-17,CL00114,Красногорск,108993,P0105,3.0,1125.0,Завершен
IN60712,2019-09-17,CL00832,Красногорск,154627,P0029,2.5,687.5,Завершен
IN84596,2019-09-17,CL00254,Королёв,147453,P0071,5.0,1875.0,Завершен
IN73772,2019-09-17,CL00023,Подольск,136509,P0097,0.5,187.5,Завершен
IN49107,2019-09-17,CL00583,Красногорск,101617,P0083,3.0,1125.0,Отказ
IN96770,2019-09-17,CL01186,Подольск,141515,P0069,1.0,375.0,Завершен
IN13287,2019-09-18,CL01143,Реутов,132426,P0114,2.5,937.5,Завершен
IN69702,2019-09-18,CL00465,Королёв,170592,P0004,2.5,687.5,Завершен
IN77423,2019-09-18,CL00038,Люберцы,193872,P0001,1.5,412.5,Завершен
IN89099,2019-09-18,CL01004,Мытищи,198080,P0065,0.5,187.5,Завершен
IN58241,2019-09-18,CL00735,Красногорск,130619,P0053,1.0,375.0,Завершен
IN75992,2019-09-18,CL00281,Реутов,120631,P0042,2.5,687.5,Завершен
IN99449,2019-09-18,CL00926,Красногорск,136458,P0086,5.0,1875.0,Завершен
IN20837,2019-09-18,CL00650,Подольск,127082,P0071,5.0,1875.0,Завершен
IN68803,2019-09-18,CL00254,Королёв,147453,P0064,0.5,187.5,Завершен
IN73201,2019-09-19,CL00553,Москва,194659,P0111,3.0,1125.0,Завершен
IN38907,2019-09-19,CL00494,Реутов,161712,P0017,2.5,687.5,Завершен
IN89023,2019-09-19,CL00105,Королёв,157125,P0008,1.5,412.5,Завершен
IN74611,2019-09-19,CL00913,Подольск,191248,P0085,2.0,750.0,Отказ
IN13516,2019-09-19,CL00910,Мытищи,144921,P0118,0.5,187.5,Завершен
IN60826,2019-09-20,CL01038,Королёв,100864,P0034,5.0,1375.0,Отказ
IN52545,2019-09-20,CL01149,Люберцы,163131,P0019,1.5,412.5,Завершен
IN86955,2019-09-20,CL00124,Мытищи,144725,P0034,3.0,825.0,Завершен
IN98646,2019-09-20,CL00680,Реутов,198717,P0026,5.0,1375.0,Завершен
IN40563,2019-09-20,CL00324,Красногорск,186980,P0031,3.0,825.0,Завершен
IN71920,2019-09-20,CL01107,Реутов,175584,P0097,5.0,1875.0,Отказ
IN39838,2019-09-20,CL00112,Люберцы,155255,P0050,5.0,1375.0,Завершен
IN86040,2019-09-20,CL00669,Подольск,139566,P0097,1.0,375.0,Завершен
IN25383,2019-09-21,CL00166,Реутов,165597,P0110,5.0,1875.0,Завершен
IN73454,2019-09-21,CL00075,Красногорск,116334,P0004,0.5,137.5,Завершен
IN50196,2019-09-21,CL00936,Красногорск,114945,P0091,2.5,937.5,Завершен
IN98291,2019-09-21,CL01079,Королёв,186099,P0038,2.0,550.0,Завершен
IN54750,2019-09-21,CL00874,Подольск,120766,P0117,3.0,1125.0,Завершен
IN84091,2019-09-21,CL00679,Красногорск,139223,P0013,2.0,550.0,Завершен
IN31812,2019-09-21,CL00708,Реутов,108371,P0012,5.0,1375.0,Завершен
IN37536,2019-09-21,CL01171,Подольск,132778,P0069,2.0,750.0,Завершен
IN45174,2019-09-21,CL00317,Москва,145015,P0039,1.5,412.5,Завершен
IN36636,2019-09-21,CL00010,Химки,198994,P0085,3.0,1125.0,Отказ
IN95190,2019-09-22,CL00633,Реутов,118070,P0025,1.0,275.0,Завершен
IN18870,2019-09-22,CL00676,Москва,115806,P0062,3.0,1125.0,Завершен
IN63708,2019-09-22,CL01133,Реутов,174925,P0101,1.0,375.0,Завершен
IN14426,2019-09-22,CL00971,Подольск,133425,P0079,5.0,1875.0,Завершен
IN68046,2019-09-22,CL00033,Королёв,169615,P0088,2.5,937.5,Завершен
IN67544,2019-09-22,CL00113,Мытищи,198176,P0011,2.0,550.0,Завершен
IN15358,2019-09-22,CL00664,Красногорск,144270,P0028,2.5,687.5,Завершен
IN84645,2019-09-22,CL00072,Мытищи,175574,P0016,5.0,1375.0,Завершен
IN63250,2019-09-22,CL00438,Красногорск,144444,P0107,2.5,937.5,Завершен
IN75143,2019-09-22,CL00237,Реутов,187881,P0028,1.0,275.0,Завершен
IN31491,2019-09-23,CL00642,Люберцы,159942,P0028,1.0,275.0,Завершен
IN41700,2019-09-23,CL00104,Реутов,154921,P0065,1.0,375.0,Завершен
IN38268,2019-09-23,CL00028,Москва,100282,P0037,0.5,137.5,Завершен
IN40118,2019-09-23,CL01112,Реутов,142655,P0009,2.5,687.5,Завершен
IN12956,2019-09-23,CL00305,Подольск,199642,P0095,1.5,562.5,Завершен
IN13608,2019-09-23,CL00203,Москва,130771,P0016,5.0,1375.0,Завершен
IN59525,2019-09-23,CL00229,Мытищи,101824,P0077,5.0,1875.0,Завершен
IN42166,2019-09-24,CL01132,Подольск,183962,P0115,5.0,1875.0,Завершен
IN85845,2019-09-24,CL00236,Мытищи,170457,P0066,0.5,187.5,Завершен
IN78194,2019-09-24,CL00678,Мытищи,113425,P0043,3.0,825.0,Завершен
IN31852,2019-09-24,CL00490,Подольск,165866,P0065,5.0,1875.0,Отказ
IN50765,2019-09-24,CL00451,Реутов,190505,P0063,1.5,562.5,Завершен
IN10846,2019-09-24,CL00696,Люберцы,107925,P0051,1.0,375.0,Завершен
IN68204,2019-09-24,CL00592,Красногорск,156441,P0106,1.5,562.5,Завершен
IN49673,2019-09-24,CL01060,Реутов,162539,P0107,2.0,750.0,Завершен
IN13914,2019-09-24,CL00613,Подольск,144966,P0087,1.0,375.0,Завершен
IN65610,2019-09-24,CL00475,Королёв,198173,P0015,2.0,550.0,Завершен
IN68540,2019-09-24,CL00117,Химки,133586,P0119,2.5,937.5,Завершен
IN98963,2019-09-24,CL00508,Реутов,189486,P0058,2.5,937.5,Завершен
IN82968,2019-09-25,CL00861,Люберцы,116769,P0064,5.0,1875.0,Завершен
IN10588,2019-09-25,CL00591,Москва,143544,P0074,2.5,937.5,Отказ
IN15416,2019-09-25,CL00565,Люберцы,109744,P0091,0.5,187.5,Завершен
IN50923,2019-09-25,CL00466,Люберцы,180698,P0033,1.0,275.0,Завершен
IN29669,2019-09-25,CL00716,Красногорск,110208,P0103,1.5,562.5,Завершен
IN30868,2019-09-25,CL00153,Мытищи,115525,P0057,0.5,187.5,Завершен
IN38333,2019-09-26,CL00007,Мытищи,109071,P0112,1.0,375.0,Завершен
IN94444,2019-09-26,CL00727,Люберцы,169443,P0005,2.0,550.0,Завершен
IN21524,2019-09-26,CL01012,Красногорск,143036,P0112,0.5,187.5,Завершен
IN68383,2019-09-26,CL00175,Реутов,137777,P0065,5.0,1875.0,Завершен
IN27639,2019-09-26,CL01090,Люберцы,175352,P0066,2.5,937.5,Завершен
IN45113,2019-09-26,CL00660,Королёв,142898,P0021,2.0,550.0,Завершен
IN54858,2019-09-26,CL00401,Люберцы,193969,P0077,3.0,1125.0,Завершен
IN91390,2019-09-26,CL01151,Люберцы,101383,P0041,2.5,687.5,Завершен
IN22537,2019-09-26,CL00725,Химки,183354,P0068,3.0,1125.0,Завершен
IN26369,2019-09-27,CL00775,Мытищи,147826,P0058,1.5,562.5,Завершен
IN37657,2019-09-27,CL00830,Люберцы,191250,P0059,0.5,187.5,Завершен
IN68147,2019-09-27,CL00151,Мытищи,109710,P0120,5.0,1875.0,Завершен
IN31610,2019-09-27,CL00070,Люберцы,178193,P0085,0.5,187.5,Завершен
IN71164,2019-09-27,CL00891,Москва,154627,P0005,0.5,137.5,Завершен
IN70226,2019-09-27,CL00091,Москва,115906,P0105,1.5,562.5,Завершен
IN89115,2019-09-28,CL01187,Королёв,102798,P0027,2.5,687.5,Завершен
IN72462,2019-09-28,CL00572,Мытищи,180460,P0043,5.0,1375.0,Завершен
IN63228,2019-09-28,CL00496,Королёв,147419,P0003,0.5,137.5,Завершен
IN50289,2019-09-28,CL01191,Красногорск,136087,P0084,5.0,1875.0,Завершен
IN98650,2019-09-28,CL00206,Москва,107355,P0115,1.0,375.0,Завершен
IN30537,2019-09-28,CL00676,Москва,115806,P0106,3.0,1125.0,Отказ
IN16144,2019-09-28,CL00198,Мытищи,157711,P0113,2.5,937.5,Завершен
IN45417,2019-09-28,CL00472,Люберцы,111725,P0011,5.0,1375.0,Завершен
IN93978,2019-09-28,CL00023,Подольск,136509,P0049,2.5,687.5,Завершен
IN71721,2019-09-28,CL00302,Мытищи,125415,P0052,1.5,562.5,Завершен
IN16627,2019-09-28,CL00014,Химки,100942,P0042,2.5,687.5,Завершен
IN98967,2019-09-29,CL00572,Мытищи,180460,P0102,0.5,187.5,Завершен
IN41683,2019-09-29,CL00090,Химки,191214,P0114,1.5,562.5,Завершен
IN24896,2019-09-29,CL00391,Люберцы,192279,P0016,0.5,137.5,Завершен
IN33891,2019-09-29,CL00560,Мытищи,149436,P0026,5.0,1375.0,Завершен
IN18628,2019-09-29,CL00689,Химки,166784,P0103,2.0,750.0,Завершен
IN53025,2019-09-29,CL00790,Подольск,164629,P0048,1.5,412.5,Завершен
IN11670,2019-09-29,CL00032,Москва,107492,P0046,2.0,550.0,Завершен
IN78380,2019-09-29,CL01173,Реутов,158059,P0083,0.5,187.5,Завершен
IN31779,2019-09-30,CL00264,Реутов,129949,P0032,0.5,137.5,Завершен
IN31433,2019-09-30,CL00283,Москва,198885,P0038,2.0,550.0,Завершен
IN40969,2019-09-30,CL00338,Химки,174766,P0054,3.0,1125.0,Завершен
IN15597,2019-09-30,CL00842,Красногорск,133903,P0098,2.0,750.0,Завершен
IN89313,2019-09-30,CL00468,Химки,154172,P0069,3.0,1125.0,Завершен
IN14972,2019-09-30,CL00727,Люберцы,169443,P0006,2.5,687.5,Отказ
IN62501,2019-10-01,CL00997,Люберцы,139498,P0118,3.0,1125.0,Завершен
IN28823,2019-10-01,CL00495,Химки,178094,P0052,2.5,937.5,Завершен
IN18017,2019-10-01,CL00182,Москва,179806,P0074,3.0,1125.0,Завершен
IN69857,2019-10-02,CL01107,Реутов,175584,P0090,3.0,1125.0,Завершен
IN76970,2019-10-02,CL00767,Подольск,177662,P0045,1.0,275.0,Завершен
IN42279,2019-10-02,CL00302,Мытищи,125415,P0027,0.5,137.5,Завершен
IN40466,2019-10-02,CL00594,Королёв,152198,P0118,0.5,187.5,Завершен
IN92453,2019-10-02,CL00358,Москва,131531,P0068,1.5,562.5,Завершен
IN16615,2019-10-02,CL00406,Подольск,107263,P0113,5.0,1875.0,Завершен
IN65456,2019-10-02,CL01058,Реутов,163192,P0020,1.0,275.0,Завершен
IN33424,2019-10-02,CL00566,Москва,141220,P0060,1.5,562.5,Завершен
IN72344,2019-10-02,CL00035,Мытищи,188501,P0102,1.0,375.0,Завершен
IN84718,2019-10-02,CL00939,Королёв,193959,P0062,1.5,562.5,Отказ
IN70114,2019-10-02,CL00008,Подольск,172063,P0013,2.5,687.5,Завершен
IN86858,2019-10-03,CL00566,Москва,141220,P0101,5.0,1875.0,Завершен
IN55253,2019-10-03,CL00807,Подольск,149996,P0001,0.5,137.5,Завершен
